times,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,yaw,yaw_dot
5.737000000e+00,1.146164948e+01,-1.116380720e+01,0.000000000e+00,-4.559377511e+00,-4.681018393e+00,0.000000000e+00,-1.911760889e+00,1.862081896e+00,0.000000000e+00,7.604873647e-01,7.807766154e-01,0.000000000e+00,-2.343031217e+00,-4.084070450e-01
5.738000000e+00,1.145708914e+01,-1.116848729e+01,0.000000000e+00,-4.561288892e+00,-4.679155920e+00,0.000000000e+00,-1.911000242e+00,1.862862517e+00,0.000000000e+00,7.608061759e-01,7.804659619e-01,0.000000000e+00,-2.343439624e+00,-4.084070450e-01
5.739000000e+00,1.145252690e+01,-1.117316552e+01,0.000000000e+00,-4.563199511e+00,-4.677292668e+00,0.000000000e+00,-1.910239277e+00,1.863642828e+00,0.000000000e+00,7.611248603e-01,7.801551783e-01,0.000000000e+00,-2.343848031e+00,-4.084070450e-01
5.740000000e+00,1.144796274e+01,-1.117784188e+01,0.000000000e+00,-4.565109370e+00,-4.675428635e+00,0.000000000e+00,-1.909477993e+00,1.864422828e+00,0.000000000e+00,7.614434177e-01,7.798442644e-01,0.000000000e+00,-2.344256438e+00,-4.084070450e-01
5.741000000e+00,1.144339668e+01,-1.118251637e+01,0.000000000e+00,-4.567018467e+00,-4.673563822e+00,0.000000000e+00,-1.908716390e+00,1.865202517e+00,0.000000000e+00,7.617618480e-01,7.795332206e-01,0.000000000e+00,-2.344664845e+00,-4.084070450e-01
5.742000000e+00,1.143882871e+01,-1.118718900e+01,0.000000000e+00,-4.568926803e+00,-4.671698230e+00,0.000000000e+00,-1.907954469e+00,1.865981894e+00,0.000000000e+00,7.620801514e-01,7.792220466e-01,0.000000000e+00,-2.345073252e+00,-4.084070450e-01
5.743000000e+00,1.143425883e+01,-1.119185977e+01,0.000000000e+00,-4.570834376e+00,-4.669831859e+00,0.000000000e+00,-1.907192230e+00,1.866760961e+00,0.000000000e+00,7.623983276e-01,7.789107428e-01,0.000000000e+00,-2.345481659e+00,-4.084070450e-01
5.744000000e+00,1.142968704e+01,-1.119652867e+01,0.000000000e+00,-4.572741187e+00,-4.667964708e+00,0.000000000e+00,-1.906429672e+00,1.867539716e+00,0.000000000e+00,7.627163766e-01,7.785993090e-01,0.000000000e+00,-2.345890066e+00,-4.084070450e-01
5.745000000e+00,1.142511334e+01,-1.120119570e+01,0.000000000e+00,-4.574647235e+00,-4.666096779e+00,0.000000000e+00,-1.905666797e+00,1.868318159e+00,0.000000000e+00,7.630342984e-01,7.782877453e-01,0.000000000e+00,-2.346298473e+00,-4.084070450e-01
5.746000000e+00,1.142053774e+01,-1.120586086e+01,0.000000000e+00,-4.576552521e+00,-4.664228072e+00,0.000000000e+00,-1.904903604e+00,1.869096291e+00,0.000000000e+00,7.633520930e-01,7.779760518e-01,0.000000000e+00,-2.346706880e+00,-4.084070450e-01
5.747000000e+00,1.141596024e+01,-1.121052415e+01,0.000000000e+00,-4.578457042e+00,-4.662358587e+00,0.000000000e+00,-1.904140093e+00,1.869874111e+00,0.000000000e+00,7.636697602e-01,7.776642286e-01,0.000000000e+00,-2.347115287e+00,-4.084070450e-01
5.748000000e+00,1.141138083e+01,-1.121518558e+01,0.000000000e+00,-4.580360801e+00,-4.660488324e+00,0.000000000e+00,-1.903376264e+00,1.870651619e+00,0.000000000e+00,7.639873001e-01,7.773522756e-01,0.000000000e+00,-2.347523694e+00,-4.084070450e-01
5.749000000e+00,1.140679952e+01,-1.121984513e+01,0.000000000e+00,-4.582263795e+00,-4.658617284e+00,0.000000000e+00,-1.902612118e+00,1.871428816e+00,0.000000000e+00,7.643047125e-01,7.770401930e-01,0.000000000e+00,-2.347932102e+00,-4.084070450e-01
5.750000000e+00,1.140221630e+01,-1.122450281e+01,0.000000000e+00,-4.584166025e+00,-4.656745466e+00,0.000000000e+00,-1.901847655e+00,1.872205700e+00,0.000000000e+00,7.646219974e-01,7.767279808e-01,0.000000000e+00,-2.348340509e+00,-4.084070450e-01
5.751000000e+00,1.139763119e+01,-1.122915862e+01,0.000000000e+00,-4.586067490e+00,-4.654872872e+00,0.000000000e+00,-1.901082874e+00,1.872982272e+00,0.000000000e+00,7.649391548e-01,7.764156390e-01,0.000000000e+00,-2.348748916e+00,-4.084070450e-01
5.752000000e+00,1.139304417e+01,-1.123381256e+01,0.000000000e+00,-4.587968190e+00,-4.652999502e+00,0.000000000e+00,-1.900317777e+00,1.873758531e+00,0.000000000e+00,7.652561847e-01,7.761031677e-01,0.000000000e+00,-2.349157323e+00,-4.084070450e-01
5.753000000e+00,1.138845525e+01,-1.123846462e+01,0.000000000e+00,-4.589868126e+00,-4.651125355e+00,0.000000000e+00,-1.899552362e+00,1.874534478e+00,0.000000000e+00,7.655730868e-01,7.757905670e-01,0.000000000e+00,-2.349565730e+00,-4.084070450e-01
5.754000000e+00,1.138386443e+01,-1.124311481e+01,0.000000000e+00,-4.591767295e+00,-4.649250433e+00,0.000000000e+00,-1.898786631e+00,1.875310112e+00,0.000000000e+00,7.658898613e-01,7.754778368e-01,0.000000000e+00,-2.349974137e+00,-4.084070450e-01
5.755000000e+00,1.137927172e+01,-1.124776312e+01,0.000000000e+00,-4.593665699e+00,-4.647374735e+00,0.000000000e+00,-1.898020582e+00,1.876085434e+00,0.000000000e+00,7.662065080e-01,7.751649774e-01,0.000000000e+00,-2.350382544e+00,-4.084070450e-01
5.756000000e+00,1.137467710e+01,-1.125240956e+01,0.000000000e+00,-4.595563336e+00,-4.645498262e+00,0.000000000e+00,-1.897254218e+00,1.876860442e+00,0.000000000e+00,7.665230270e-01,7.748519886e-01,0.000000000e+00,-2.350790951e+00,-4.084070450e-01
5.757000000e+00,1.137008059e+01,-1.125705412e+01,0.000000000e+00,-4.597460207e+00,-4.643621014e+00,0.000000000e+00,-1.896487536e+00,1.877635138e+00,0.000000000e+00,7.668394180e-01,7.745388706e-01,0.000000000e+00,-2.351199358e+00,-4.084070450e-01
5.758000000e+00,1.136548218e+01,-1.126169680e+01,0.000000000e+00,-4.599356311e+00,-4.641742992e+00,0.000000000e+00,-1.895720539e+00,1.878409520e+00,0.000000000e+00,7.671556812e-01,7.742256234e-01,0.000000000e+00,-2.351607765e+00,-4.084070450e-01
5.759000000e+00,1.136088188e+01,-1.126633760e+01,0.000000000e+00,-4.601251648e+00,-4.639864195e+00,0.000000000e+00,-1.894953225e+00,1.879183589e+00,0.000000000e+00,7.674718164e-01,7.739122470e-01,0.000000000e+00,-2.352016172e+00,-4.084070450e-01
5.760000000e+00,1.135627968e+01,-1.127097653e+01,0.000000000e+00,-4.603146217e+00,-4.637984625e+00,0.000000000e+00,-1.894185595e+00,1.879957344e+00,0.000000000e+00,7.677878236e-01,7.735987416e-01,0.000000000e+00,-2.352424579e+00,-4.084070450e-01
5.761000000e+00,1.135167558e+01,-1.127561357e+01,0.000000000e+00,-4.605040019e+00,-4.636104281e+00,0.000000000e+00,-1.893417650e+00,1.880730786e+00,0.000000000e+00,7.681037027e-01,7.732851071e-01,0.000000000e+00,-2.352832986e+00,-4.084070450e-01
5.762000000e+00,1.134706960e+01,-1.128024874e+01,0.000000000e+00,-4.606933053e+00,-4.634223164e+00,0.000000000e+00,-1.892649388e+00,1.881503914e+00,0.000000000e+00,7.684194538e-01,7.729713437e-01,0.000000000e+00,-2.353241393e+00,-4.084070450e-01
5.763000000e+00,1.134246172e+01,-1.128488202e+01,0.000000000e+00,-4.608825318e+00,-4.632341273e+00,0.000000000e+00,-1.891880811e+00,1.882276729e+00,0.000000000e+00,7.687350766e-01,7.726574513e-01,0.000000000e+00,-2.353649800e+00,-4.084070450e-01
5.764000000e+00,1.133785195e+01,-1.128951342e+01,0.000000000e+00,-4.610716814e+00,-4.630458610e+00,0.000000000e+00,-1.891111918e+00,1.883049229e+00,0.000000000e+00,7.690505712e-01,7.723434301e-01,0.000000000e+00,-2.354058207e+00,-4.084070450e-01
5.765000000e+00,1.133324029e+01,-1.129414293e+01,0.000000000e+00,-4.612607541e+00,-4.628575175e+00,0.000000000e+00,-1.890342710e+00,1.883821416e+00,0.000000000e+00,7.693659376e-01,7.720292800e-01,0.000000000e+00,-2.354466614e+00,-4.084070450e-01
5.766000000e+00,1.132862673e+01,-1.129877057e+01,0.000000000e+00,-4.614497499e+00,-4.626690967e+00,0.000000000e+00,-1.889573186e+00,1.884593288e+00,0.000000000e+00,7.696811756e-01,7.717150011e-01,0.000000000e+00,-2.354875021e+00,-4.084070450e-01
5.767000000e+00,1.132401129e+01,-1.130339632e+01,0.000000000e+00,-4.616386688e+00,-4.624805988e+00,0.000000000e+00,-1.888803347e+00,1.885364846e+00,0.000000000e+00,7.699962853e-01,7.714005936e-01,0.000000000e+00,-2.355283428e+00,-4.084070450e-01
5.768000000e+00,1.131939396e+01,-1.130802018e+01,0.000000000e+00,-4.618275106e+00,-4.622920238e+00,0.000000000e+00,-1.888033193e+00,1.886136089e+00,0.000000000e+00,7.703112665e-01,7.710860573e-01,0.000000000e+00,-2.355691835e+00,-4.084070450e-01
5.769000000e+00,1.131477474e+01,-1.131264216e+01,0.000000000e+00,-4.620162754e+00,-4.621033716e+00,0.000000000e+00,-1.887262725e+00,1.886907018e+00,0.000000000e+00,7.706261192e-01,7.707713925e-01,0.000000000e+00,-2.356100242e+00,-4.084070450e-01
5.770000000e+00,1.131015363e+01,-1.131726225e+01,0.000000000e+00,-4.622049631e+00,-4.619146424e+00,0.000000000e+00,-1.886491941e+00,1.887677632e+00,0.000000000e+00,7.709408434e-01,7.704565991e-01,0.000000000e+00,-2.356508649e+00,-4.084070450e-01
5.771000000e+00,1.130553064e+01,-1.132188045e+01,0.000000000e+00,-4.623935738e+00,-4.617258361e+00,0.000000000e+00,-1.885720843e+00,1.888447931e+00,0.000000000e+00,7.712554390e-01,7.701416772e-01,0.000000000e+00,-2.356917057e+00,-4.084070450e-01
5.772000000e+00,1.130090576e+01,-1.132649676e+01,0.000000000e+00,-4.625821073e+00,-4.615369528e+00,0.000000000e+00,-1.884949430e+00,1.889217915e+00,0.000000000e+00,7.715699059e-01,7.698266268e-01,0.000000000e+00,-2.357325464e+00,-4.084070450e-01
5.773000000e+00,1.129627900e+01,-1.133111119e+01,0.000000000e+00,-4.627705637e+00,-4.613479925e+00,0.000000000e+00,-1.884177703e+00,1.889987584e+00,0.000000000e+00,7.718842442e-01,7.695114480e-01,0.000000000e+00,-2.357733871e+00,-4.084070450e-01
5.774000000e+00,1.129165035e+01,-1.133572372e+01,0.000000000e+00,-4.629589428e+00,-4.611589553e+00,0.000000000e+00,-1.883405662e+00,1.890756938e+00,0.000000000e+00,7.721984537e-01,7.691961409e-01,0.000000000e+00,-2.358142278e+00,-4.084070450e-01
5.775000000e+00,1.128701982e+01,-1.134033437e+01,0.000000000e+00,-4.631472448e+00,-4.609698412e+00,0.000000000e+00,-1.882633306e+00,1.891525976e+00,0.000000000e+00,7.725125344e-01,7.688807055e-01,0.000000000e+00,-2.358550685e+00,-4.084070450e-01
5.776000000e+00,1.128238741e+01,-1.134494312e+01,0.000000000e+00,-4.633354695e+00,-4.607806501e+00,0.000000000e+00,-1.881860637e+00,1.892294699e+00,0.000000000e+00,7.728264863e-01,7.685651418e-01,0.000000000e+00,-2.358959092e+00,-4.084070450e-01
5.777000000e+00,1.127775311e+01,-1.134954998e+01,0.000000000e+00,-4.635236169e+00,-4.605913822e+00,0.000000000e+00,-1.881087654e+00,1.893063106e+00,0.000000000e+00,7.731403093e-01,7.682494499e-01,0.000000000e+00,-2.359367499e+00,-4.084070450e-01
5.778000000e+00,1.127311694e+01,-1.135415495e+01,0.000000000e+00,-4.637116870e+00,-4.604020375e+00,0.000000000e+00,-1.880314356e+00,1.893831198e+00,0.000000000e+00,7.734540033e-01,7.679336299e-01,0.000000000e+00,-2.359775906e+00,-4.084070450e-01
5.779000000e+00,1.126847888e+01,-1.135875802e+01,0.000000000e+00,-4.638996798e+00,-4.602126160e+00,0.000000000e+00,-1.879540746e+00,1.894598974e+00,0.000000000e+00,7.737675682e-01,7.676176818e-01,0.000000000e+00,-2.360184313e+00,-4.084070450e-01
5.780000000e+00,1.126383894e+01,-1.136335920e+01,0.000000000e+00,-4.640875951e+00,-4.600231177e+00,0.000000000e+00,-1.878766821e+00,1.895366433e+00,0.000000000e+00,7.740810042e-01,7.673016057e-01,0.000000000e+00,-2.360592720e+00,-4.084070450e-01
5.781000000e+00,1.125919713e+01,-1.136795848e+01,0.000000000e+00,-4.642754331e+00,-4.598335427e+00,0.000000000e+00,-1.877992584e+00,1.896133577e+00,0.000000000e+00,7.743943110e-01,7.669854015e-01,0.000000000e+00,-2.361001127e+00,-4.084070450e-01
5.782000000e+00,1.125455343e+01,-1.137255587e+01,0.000000000e+00,-4.644631936e+00,-4.596438910e+00,0.000000000e+00,-1.877218033e+00,1.896900404e+00,0.000000000e+00,7.747074886e-01,7.666690695e-01,0.000000000e+00,-2.361409534e+00,-4.084070450e-01
5.783000000e+00,1.124990786e+01,-1.137715136e+01,0.000000000e+00,-4.646508767e+00,-4.594541627e+00,0.000000000e+00,-1.876443169e+00,1.897666915e+00,0.000000000e+00,7.750205371e-01,7.663526096e-01,0.000000000e+00,-2.361817941e+00,-4.084070450e-01
5.784000000e+00,1.124526042e+01,-1.138174495e+01,0.000000000e+00,-4.648384823e+00,-4.592643577e+00,0.000000000e+00,-1.875667992e+00,1.898433109e+00,0.000000000e+00,7.753334562e-01,7.660360218e-01,0.000000000e+00,-2.362226348e+00,-4.084070450e-01
5.785000000e+00,1.124061109e+01,-1.138633665e+01,0.000000000e+00,-4.650260103e+00,-4.590744760e+00,0.000000000e+00,-1.874892502e+00,1.899198987e+00,0.000000000e+00,7.756462461e-01,7.657193063e-01,0.000000000e+00,-2.362634755e+00,-4.084070450e-01
5.786000000e+00,1.123595990e+01,-1.139092644e+01,0.000000000e+00,-4.652134608e+00,-4.588845179e+00,0.000000000e+00,-1.874116699e+00,1.899964548e+00,0.000000000e+00,7.759589065e-01,7.654024631e-01,0.000000000e+00,-2.363043162e+00,-4.084070450e-01
5.787000000e+00,1.123130682e+01,-1.139551434e+01,0.000000000e+00,-4.654008336e+00,-4.586944831e+00,0.000000000e+00,-1.873340584e+00,1.900729792e+00,0.000000000e+00,7.762714376e-01,7.650854921e-01,0.000000000e+00,-2.363451569e+00,-4.084070450e-01
5.788000000e+00,1.122665188e+01,-1.140010033e+01,0.000000000e+00,-4.655881289e+00,-4.585043719e+00,0.000000000e+00,-1.872564156e+00,1.901494719e+00,0.000000000e+00,7.765838391e-01,7.647683936e-01,0.000000000e+00,-2.363859976e+00,-4.084070450e-01
5.789000000e+00,1.122199506e+01,-1.140468442e+01,0.000000000e+00,-4.657753464e+00,-4.583141842e+00,0.000000000e+00,-1.871787416e+00,1.902259329e+00,0.000000000e+00,7.768961112e-01,7.644511675e-01,0.000000000e+00,-2.364268383e+00,-4.084070450e-01
5.790000000e+00,1.121733637e+01,-1.140926661e+01,0.000000000e+00,-4.659624863e+00,-4.581239201e+00,0.000000000e+00,-1.871010364e+00,1.903023621e+00,0.000000000e+00,7.772082536e-01,7.641338140e-01,0.000000000e+00,-2.364676790e+00,-4.084070450e-01
5.791000000e+00,1.121267581e+01,-1.141384690e+01,0.000000000e+00,-4.661495485e+00,-4.579335795e+00,0.000000000e+00,-1.870233000e+00,1.903787596e+00,0.000000000e+00,7.775202664e-01,7.638163329e-01,0.000000000e+00,-2.365085197e+00,-4.084070450e-01
5.792000000e+00,1.120801338e+01,-1.141842529e+01,0.000000000e+00,-4.663365329e+00,-4.577431626e+00,0.000000000e+00,-1.869455324e+00,1.904551254e+00,0.000000000e+00,7.778321495e-01,7.634987245e-01,0.000000000e+00,-2.365493604e+00,-4.084070450e-01
5.793000000e+00,1.120334908e+01,-1.142300177e+01,0.000000000e+00,-4.665234396e+00,-4.575526693e+00,0.000000000e+00,-1.868677336e+00,1.905314594e+00,0.000000000e+00,7.781439029e-01,7.631809887e-01,0.000000000e+00,-2.365902011e+00,-4.084070450e-01
5.794000000e+00,1.119868291e+01,-1.142757634e+01,0.000000000e+00,-4.667102684e+00,-4.573620996e+00,0.000000000e+00,-1.867899036e+00,1.906077616e+00,0.000000000e+00,7.784555265e-01,7.628631256e-01,0.000000000e+00,-2.366310419e+00,-4.084070450e-01
5.795000000e+00,1.119401488e+01,-1.143214901e+01,0.000000000e+00,-4.668970194e+00,-4.571714537e+00,0.000000000e+00,-1.867120425e+00,1.906840320e+00,0.000000000e+00,7.787670202e-01,7.625451352e-01,0.000000000e+00,-2.366718826e+00,-4.084070450e-01
5.796000000e+00,1.118934497e+01,-1.143671977e+01,0.000000000e+00,-4.670836925e+00,-4.569807316e+00,0.000000000e+00,-1.866341502e+00,1.907602706e+00,0.000000000e+00,7.790783841e-01,7.622270177e-01,0.000000000e+00,-2.367127233e+00,-4.084070450e-01
5.797000000e+00,1.118467320e+01,-1.144128862e+01,0.000000000e+00,-4.672702876e+00,-4.567899332e+00,0.000000000e+00,-1.865562268e+00,1.908364774e+00,0.000000000e+00,7.793896180e-01,7.619087731e-01,0.000000000e+00,-2.367535640e+00,-4.084070450e-01
5.798000000e+00,1.117999957e+01,-1.144585557e+01,0.000000000e+00,-4.674568049e+00,-4.565990587e+00,0.000000000e+00,-1.864782723e+00,1.909126523e+00,0.000000000e+00,7.797007219e-01,7.615904013e-01,0.000000000e+00,-2.367944047e+00,-4.084070450e-01
5.799000000e+00,1.117532407e+01,-1.145042060e+01,0.000000000e+00,-4.676432442e+00,-4.564081079e+00,0.000000000e+00,-1.864002867e+00,1.909887955e+00,0.000000000e+00,7.800116957e-01,7.612719025e-01,0.000000000e+00,-2.368352454e+00,-4.084070450e-01
5.800000000e+00,1.117064670e+01,-1.145498373e+01,0.000000000e+00,-4.678296055e+00,-4.562170811e+00,0.000000000e+00,-1.863222699e+00,1.910649067e+00,0.000000000e+00,7.803225395e-01,7.609532768e-01,0.000000000e+00,-2.368760861e+00,-4.084070450e-01
5.801000000e+00,1.116596748e+01,-1.145954494e+01,0.000000000e+00,-4.680158887e+00,-4.560259781e+00,0.000000000e+00,-1.862442222e+00,1.911409861e+00,0.000000000e+00,7.806332531e-01,7.606345241e-01,0.000000000e+00,-2.369169268e+00,-4.084070450e-01
5.802000000e+00,1.116128639e+01,-1.146410425e+01,0.000000000e+00,-4.682020939e+00,-4.558347991e+00,0.000000000e+00,-1.861661433e+00,1.912170336e+00,0.000000000e+00,7.809438365e-01,7.603156446e-01,0.000000000e+00,-2.369577675e+00,-4.084070450e-01
5.803000000e+00,1.115660343e+01,-1.146866164e+01,0.000000000e+00,-4.683882210e+00,-4.556435441e+00,0.000000000e+00,-1.860880334e+00,1.912930492e+00,0.000000000e+00,7.812542896e-01,7.599966382e-01,0.000000000e+00,-2.369986082e+00,-4.084070450e-01
5.804000000e+00,1.115191862e+01,-1.147321712e+01,0.000000000e+00,-4.685742700e+00,-4.554522130e+00,0.000000000e+00,-1.860098924e+00,1.913690329e+00,0.000000000e+00,7.815646124e-01,7.596775051e-01,0.000000000e+00,-2.370394489e+00,-4.084070450e-01
5.805000000e+00,1.114723195e+01,-1.147777068e+01,0.000000000e+00,-4.687602408e+00,-4.552608060e+00,0.000000000e+00,-1.859317205e+00,1.914449847e+00,0.000000000e+00,7.818748049e-01,7.593582452e-01,0.000000000e+00,-2.370802896e+00,-4.084070450e-01
5.806000000e+00,1.114254342e+01,-1.148232233e+01,0.000000000e+00,-4.689461334e+00,-4.550693231e+00,0.000000000e+00,-1.858535175e+00,1.915209046e+00,0.000000000e+00,7.821848669e-01,7.590388587e-01,0.000000000e+00,-2.371211303e+00,-4.084070450e-01
5.807000000e+00,1.113785303e+01,-1.148687207e+01,0.000000000e+00,-4.691319478e+00,-4.548777642e+00,0.000000000e+00,-1.857752835e+00,1.915967925e+00,0.000000000e+00,7.824947985e-01,7.587193456e-01,0.000000000e+00,-2.371619710e+00,-4.084070450e-01
5.808000000e+00,1.113316078e+01,-1.149141989e+01,0.000000000e+00,-4.693176839e+00,-4.546861295e+00,0.000000000e+00,-1.856970185e+00,1.916726484e+00,0.000000000e+00,7.828045995e-01,7.583997060e-01,0.000000000e+00,-2.372028117e+00,-4.084070450e-01
5.809000000e+00,1.112846667e+01,-1.149596579e+01,0.000000000e+00,-4.695033418e+00,-4.544944189e+00,0.000000000e+00,-1.856187226e+00,1.917484724e+00,0.000000000e+00,7.831142700e-01,7.580799398e-01,0.000000000e+00,-2.372436524e+00,-4.084070450e-01
5.810000000e+00,1.112377071e+01,-1.150050978e+01,0.000000000e+00,-4.696889214e+00,-4.543026326e+00,0.000000000e+00,-1.855403957e+00,1.918242644e+00,0.000000000e+00,7.834238099e-01,7.577600472e-01,0.000000000e+00,-2.372844931e+00,-4.084070450e-01
5.811000000e+00,1.111907290e+01,-1.150505184e+01,0.000000000e+00,-4.698744226e+00,-4.541107704e+00,0.000000000e+00,-1.854620378e+00,1.919000244e+00,0.000000000e+00,7.837332191e-01,7.574400282e-01,0.000000000e+00,-2.373253338e+00,-4.084070450e-01
5.812000000e+00,1.111437322e+01,-1.150959199e+01,0.000000000e+00,-4.700598454e+00,-4.539188325e+00,0.000000000e+00,-1.853836490e+00,1.919757524e+00,0.000000000e+00,7.840424976e-01,7.571198829e-01,0.000000000e+00,-2.373661745e+00,-4.084070450e-01
5.813000000e+00,1.110967170e+01,-1.151413022e+01,0.000000000e+00,-4.702451899e+00,-4.537268189e+00,0.000000000e+00,-1.853052293e+00,1.920514484e+00,0.000000000e+00,7.843516453e-01,7.567996113e-01,0.000000000e+00,-2.374070152e+00,-4.084070450e-01
5.814000000e+00,1.110496832e+01,-1.151866653e+01,0.000000000e+00,-4.704304559e+00,-4.535347296e+00,0.000000000e+00,-1.852267787e+00,1.921271124e+00,0.000000000e+00,7.846606621e-01,7.564792134e-01,0.000000000e+00,-2.374478559e+00,-4.084070450e-01
5.815000000e+00,1.110026309e+01,-1.152320092e+01,0.000000000e+00,-4.706156434e+00,-4.533425647e+00,0.000000000e+00,-1.851482972e+00,1.922027442e+00,0.000000000e+00,7.849695481e-01,7.561586894e-01,0.000000000e+00,-2.374886966e+00,-4.084070450e-01
5.816000000e+00,1.109555601e+01,-1.152773338e+01,0.000000000e+00,-4.708007525e+00,-4.531503242e+00,0.000000000e+00,-1.850697848e+00,1.922783441e+00,0.000000000e+00,7.852783032e-01,7.558380393e-01,0.000000000e+00,-2.375295374e+00,-4.084070450e-01
5.817000000e+00,1.109084708e+01,-1.153226392e+01,0.000000000e+00,-4.709857830e+00,-4.529580080e+00,0.000000000e+00,-1.849912415e+00,1.923539119e+00,0.000000000e+00,7.855869273e-01,7.555172631e-01,0.000000000e+00,-2.375703781e+00,-4.084070450e-01
5.818000000e+00,1.108613629e+01,-1.153679254e+01,0.000000000e+00,-4.711707349e+00,-4.527656163e+00,0.000000000e+00,-1.849126674e+00,1.924294475e+00,0.000000000e+00,7.858954203e-01,7.551963608e-01,0.000000000e+00,-2.376112188e+00,-4.084070450e-01
5.819000000e+00,1.108142366e+01,-1.154131923e+01,0.000000000e+00,-4.713556083e+00,-4.525731491e+00,0.000000000e+00,-1.848340625e+00,1.925049511e+00,0.000000000e+00,7.862037823e-01,7.548753326e-01,0.000000000e+00,-2.376520595e+00,-4.084070450e-01
5.820000000e+00,1.107670918e+01,-1.154584400e+01,0.000000000e+00,-4.715404031e+00,-4.523806064e+00,0.000000000e+00,-1.847554267e+00,1.925804226e+00,0.000000000e+00,7.865120131e-01,7.545541785e-01,0.000000000e+00,-2.376929002e+00,-4.084070450e-01
5.821000000e+00,1.107199285e+01,-1.155036685e+01,0.000000000e+00,-4.717251192e+00,-4.521879883e+00,0.000000000e+00,-1.846767601e+00,1.926558620e+00,0.000000000e+00,7.868201128e-01,7.542328985e-01,0.000000000e+00,-2.377337409e+00,-4.084070450e-01
5.822000000e+00,1.106727468e+01,-1.155488776e+01,0.000000000e+00,-4.719097566e+00,-4.519952947e+00,0.000000000e+00,-1.845980627e+00,1.927312692e+00,0.000000000e+00,7.871280812e-01,7.539114928e-01,0.000000000e+00,-2.377745816e+00,-4.084070450e-01
5.823000000e+00,1.106255466e+01,-1.155940675e+01,0.000000000e+00,-4.720943153e+00,-4.518025258e+00,0.000000000e+00,-1.845193345e+00,1.928066442e+00,0.000000000e+00,7.874359183e-01,7.535899613e-01,0.000000000e+00,-2.378154223e+00,-4.084070450e-01
5.824000000e+00,1.105783279e+01,-1.156392381e+01,0.000000000e+00,-4.722787952e+00,-4.516096815e+00,0.000000000e+00,-1.844405755e+00,1.928819872e+00,0.000000000e+00,7.877436240e-01,7.532683040e-01,0.000000000e+00,-2.378562630e+00,-4.084070450e-01
5.825000000e+00,1.105310908e+01,-1.156843894e+01,0.000000000e+00,-4.724631964e+00,-4.514167618e+00,0.000000000e+00,-1.843617857e+00,1.929572979e+00,0.000000000e+00,7.880511984e-01,7.529465212e-01,0.000000000e+00,-2.378971037e+00,-4.084070450e-01
5.826000000e+00,1.104838353e+01,-1.157295215e+01,0.000000000e+00,-4.726475188e+00,-4.512237669e+00,0.000000000e+00,-1.842829652e+00,1.930325765e+00,0.000000000e+00,7.883586413e-01,7.526246127e-01,0.000000000e+00,-2.379379444e+00,-4.084070450e-01
5.827000000e+00,1.104365613e+01,-1.157746342e+01,0.000000000e+00,-4.728317623e+00,-4.510306967e+00,0.000000000e+00,-1.842041140e+00,1.931078228e+00,0.000000000e+00,7.886659528e-01,7.523025788e-01,0.000000000e+00,-2.379787851e+00,-4.084070450e-01
5.828000000e+00,1.103892689e+01,-1.158197276e+01,0.000000000e+00,-4.730159270e+00,-4.508375512e+00,0.000000000e+00,-1.841252321e+00,1.931830370e+00,0.000000000e+00,7.889731327e-01,7.519804193e-01,0.000000000e+00,-2.380196258e+00,-4.084070450e-01
5.829000000e+00,1.103419581e+01,-1.158648017e+01,0.000000000e+00,-4.732000128e+00,-4.506443306e+00,0.000000000e+00,-1.840463194e+00,1.932582189e+00,0.000000000e+00,7.892801810e-01,7.516581344e-01,0.000000000e+00,-2.380604665e+00,-4.084070450e-01
5.830000000e+00,1.102946289e+01,-1.159098565e+01,0.000000000e+00,-4.733840196e+00,-4.504510348e+00,0.000000000e+00,-1.839673760e+00,1.933333686e+00,0.000000000e+00,7.895870976e-01,7.513357241e-01,0.000000000e+00,-2.381013072e+00,-4.084070450e-01
5.831000000e+00,1.102472813e+01,-1.159548919e+01,0.000000000e+00,-4.735679475e+00,-4.502576639e+00,0.000000000e+00,-1.838884020e+00,1.934084860e+00,0.000000000e+00,7.898938826e-01,7.510131886e-01,0.000000000e+00,-2.381421479e+00,-4.084070450e-01
5.832000000e+00,1.101999154e+01,-1.159999080e+01,0.000000000e+00,-4.737517964e+00,-4.500642178e+00,0.000000000e+00,-1.838093973e+00,1.934835712e+00,0.000000000e+00,7.902005357e-01,7.506905277e-01,0.000000000e+00,-2.381829886e+00,-4.084070450e-01
5.833000000e+00,1.101525310e+01,-1.160449047e+01,0.000000000e+00,-4.739355663e+00,-4.498706967e+00,0.000000000e+00,-1.837303619e+00,1.935586241e+00,0.000000000e+00,7.905070571e-01,7.503677416e-01,0.000000000e+00,-2.382238293e+00,-4.084070450e-01
5.834000000e+00,1.101051282e+01,-1.160898821e+01,0.000000000e+00,-4.741192571e+00,-4.496771006e+00,0.000000000e+00,-1.836512958e+00,1.936336448e+00,0.000000000e+00,7.908134467e-01,7.500448304e-01,0.000000000e+00,-2.382646700e+00,-4.084070450e-01
